afile	alang	aregister	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
id_510218	ru	media	ref	17.5328467153285	0.021232306411324	0.002497918401332	0.001248959200666	0.700729927007299	0.007299270072993	0.072992700729927	0.014598540145985	0.043795620437956	0.116788321167883	1.98540145985401	1.32846715328467	0.532472939217319	0.984603541185527	0.004995836802664	0.094890510948905	0.729166666666667	0.0875	0.154166666666667	0.225	0.014598540145985	0.131386861313869	0.167883211678832	0.036496350364964	0.058394160583942	0.021897810218978	0.036496350364964	0.021897810218978	0.051094890510949	0.017241379310345	0.019704433497537	0.248175182481752	0.802919708029197	0.474452554744526	0.009575353871774	0.753363228699552	3.58409921074487	1.10236632465912	0.152068126520681	0.007299270072993	0.021897810218978	0.014598540145985	0.057177615571776	0.110097323600973	0.089416058394161
id_516196	ru	media	ref	22.0761904761905	0.00388265746333	0.004314063848145	0.000431406384814	0.847619047619048	0	0.104761904761905	0.019047619047619	0.038095238095238	0	2.79047619047619	0.714285714285714	0.540120793787748	0.93642483171279	0.002588438308887	0.104761904761905	0.626168224299065	0.107476635514019	0.154205607476636	0.55607476635514	0	0.266666666666667	0.238095238095238	0.104761904761905	0.00952380952381	0.104761904761905	0.047619047619048	0	0.019047619047619	0	0	0.104761904761905	1.12037037037037	0.398148148148148	0.007765314926661	0.895027624309392	3.80470977135358	0.986633273241658	0.175771604938272	0.005401234567901	0.033179012345679	0.035493827160494	0.062037037037037	0.242283950617284	0.056944444444445
id_504804	ru	media	ref	23.2272727272727	0	0	0	1.13636363636364	0.045454545454546	0.068181818181818	0	0	0	2.93181818181818	0.409090909090909	0.544031311154599	0.977152899824253	0.00587084148728	0.159090909090909	0.676470588235294	0.014705882352941	0.147058823529412	0.588235294117647	0.022727272727273	0.318181818181818	0.204545454545455	0.113636363636364	0.022727272727273	0.068181818181818	0	0.090909090909091	0	0.017441860465116	0.029069767441861	0.068181818181818	1.06818181818182	0.386363636363636	0.006849315068493	0.96551724137931	3.63302134624232	1.14176698816516	0.128787878787879	0	0.022727272727273	0	0.117424242424242	0.257575757575758	0.018939393939394
id_510491	ru	media	ref	20.2555555555556	0.015359297860669	0.002194185408667	0.0016456390565	0.533333333333333	0.022222222222222	0.3	0.055555555555556	0.033333333333333	0.111111111111111	1.88888888888889	0.477777777777778	0.554580362040592	0.991176470588235	0.005485463521668	0.2	0.652380952380952	0.090476190476191	0.161904761904762	0.195238095238095	0	0.211111111111111	0.255555555555556	0.155555555555556	0.077777777777778	0.177777777777778	0.044444444444445	0.066666666666667	0.011111111111111	0.04	0.016666666666667	0.133333333333333	1.53333333333333	0.2	0.015907844212836	0.789473684210526	3.65795525835715	1.0395810984158	0.166666666666667	0	0	0.032407407407407	0.059259259259259	0.287037037037037	0.110185185185185
id_526163	ru	media	ref	16.4235294117647	0.031518624641834	0.006446991404011	0.00214899713467	0.717647058823529	0.035294117647059	0.070588235294118	0	0.011764705882353	0.094117647058824	1.41176470588235	0.317647058823529	0.541547277936963	0.985658409387223	0.006446991404011	0.258823529411765	0.579617834394904	0.152866242038217	0.140127388535032	0.299363057324841	0	0.152941176470588	0.341176470588235	0.117647058823529	0.011764705882353	0.047058823529412	0.035294117647059	0.082352941176471	0.070588235294118	0.03347280334728	0.00836820083682	0.211764705882353	1.18823529411765	0.270588235294118	0.015042979942694	0.694444444444444	3.47735739198198	1.07185086596814	0.114509803921569	0.019607843137255	0.015686274509804	0.02156862745098	0.056862745098039	0.167843137254902	0.192156862745098
id_519453	ru	media	ref	24.8780487804878	0.030392156862745	0.024509803921569	0.001960784313725	1.04878048780488	0.048780487804878	0.121951219512195	0	0.024390243902439	0.024390243902439	3	1.41463414634146	0.454901960784314	0.985138004246284	0	0.073170731707317	0.704545454545455	0.090909090909091	0.170454545454545	0.340909090909091	0	0.195121951219512	0.195121951219512	0.048780487804878	0	0.048780487804878	0.024390243902439	0	0	0	0.050314465408805	0.121951219512195	1.04878048780488	0.365853658536585	0.018627450980392	0.719101123595506	4.0587948212152	1.25728421686886	0.113821138211382	0	0.146341463414634	0.020325203252033	0.016260162601626	0.121951219512195	0.166666666666667
id_508326	ru	media	ref	23.0738916256158	0.006404782237404	0.006191289496157	0.001280956447481	0.886699507389162	0.03448275862069	0.142857142857143	0.044334975369458	0.039408866995074	0.049261083743842	2.1576354679803	0.748768472906404	0.538428693424424	0.980178779634668	0.005550811272417	0.137931034482759	0.603696098562628	0.203285420944558	0.13347022587269	0.369609856262834	0.004926108374384	0.285714285714286	0.270935960591133	0.068965517241379	0.049261083743842	0.054187192118227	0.059113300492611	0.039408866995074	0.03448275862069	0.03486529318542	0.014263074484945	0.29064039408867	1.33497536945813	0.270935960591133	0.011528608027327	0.911832946635731	4.04392221434995	1.22065020190714	0.166174055829228	0.04080459770115	0.083333333333333	0.063546798029557	0.039819376026273	0.216256157635468	0.148686371100164
id_510488	ru	media	ref	19.1884057971014	0.003776435045317	0.005287009063444	0	0.521739130434783	0.014492753623188	0.173913043478261	0.043478260869565	0.014492753623188	0.057971014492754	2.31884057971014	0.63768115942029	0.561933534743202	0.993324432576769	0.005287009063444	0.173913043478261	0.620689655172414	0.112068965517241	0.155172413793103	0.189655172413793	0	0.144927536231884	0.188405797101449	0.014492753623188	0.028985507246377	0.043478260869565	0.028985507246377	0.086956521739131	0.014492753623188	0.016949152542373	0.025423728813559	0.130434782608696	1.18840579710145	0.347826086956522	0.009818731117825	0.864406779661017	3.8287016026895	1.04454389670658	0.126570048309179	0.014492753623188	0.022222222222222	0.003623188405797	0.055555555555556	0.252898550724638	0.104347826086957
id_519469	ru	media	ref	21.4180064308682	0.016964419756793	0.005404593904819	0.000450382825402	0.739549839228296	0.064308681672026	0.141479099678457	0.045016077170418	0.02572347266881	0.102893890675241	2.28295819935691	1.60128617363344	0.473652604714007	0.969278033794163	0.003152679777811	0.070739549839228	0.780487804878049	0.057491289198606	0.113240418118467	0.332752613240418	0.009646302250804	0.35048231511254	0.183279742765273	0.051446945337621	0.012861736334405	0.02572347266881	0.035369774919614	0.028938906752412	0.048231511254019	0.009920634920635	0.011904761904762	0.077170418006431	0.897106109324759	0.456591639871383	0.013061101936646	0.812962962962963	3.63657656328281	1.10977884519634	0.109592711682744	0.013129689174705	0.144962486602358	0.036709539121115	0.066184351554127	0.161575562700965	0.062700964630225
id_528011	ru	media	ref	18.0714285714286	0.024434063959756	0.007905138339921	0.001437297879986	0.61038961038961	0.045454545454546	0.090909090909091	0.006493506493507	0.045454545454546	0.090909090909091	1.77272727272727	0.649350649350649	0.522817103844772	0.9725935828877	0.006827164929932	0.194805194805195	0.60431654676259	0.197841726618705	0.093525179856115	0.201438848920863	0.006493506493507	0.142857142857143	0.207792207792208	0.038961038961039	0.012987012987013	0.051948051948052	0.045454545454546	0.038961038961039	0.038961038961039	0.018711018711019	0.020790020790021	0.24025974025974	1.15584415584416	0.357142857142857	0.010061085159899	0.742049469964664	3.37794452151198	1.06677768411413	0.082792207792208	0.021103896103896	0.023268398268398	0.038961038961039	0.069805194805195	0.215909090909091	0.106601731601732
id_476850	ru	media	ref	14.3510638297872	0.031875463306153	0.001482579688658	0.002965159377317	0.553191489361702	0.031914893617021	0.063829787234043	0.021276595744681	0.031914893617021	0.074468085106383	1.12765957446809	1.37234042553192	0.491475166790215	0.998493975903614	0.009636767976279	0.053191489361702	0.83030303030303	0.109090909090909	0.060606060606061	0.090909090909091	0	0.042553191489362	0.095744680851064	0	0.053191489361702	0.021276595744681	0.063829787234043	0.053191489361702	0.085106382978723	0.015625	0.005208333333333	0.159574468085106	0.702127659574468	0.51063829787234	0.005189028910304	0.797385620915033	3.01634153868197	1.0632956165501	0.039007092198582	0	0.010638297872341	0.021276595744681	0.021276595744681	0.175531914893617	0.115248226950355
id_450478	ru	media	ref	18.1666666666667	0.00611620795107	0.013761467889908	0	0.305555555555556	0.027777777777778	0	0	0.055555555555556	0	1.86111111111111	0.5	0.507645259938838	0.965116279069768	0.007645259938838	0.222222222222222	0.617021276595745	0.148936170212766	0.021276595744681	0.48936170212766	0	0.138888888888889	0.305555555555556	0.111111111111111	0.222222222222222	0.083333333333333	0.166666666666667	0.166666666666667	0	0.008	0.024	0.138888888888889	1.25	0.277777777777778	0.004587155963303	0.934782608695652	3.34252931228335	1.32208132647589	0.050925925925926	0	0.027777777777778	0.050925925925926	0.064814814814815	0.425925925925926	0.12962962962963
id_509584	ru	media	ref	22.0215053763441	0.0087890625	0.00341796875	0	0.731182795698925	0.032258064516129	0.096774193548387	0.043010752688172	0.032258064516129	0.118279569892473	2.45161290322581	0.978494623655914	0.51611328125	0.953971119133574	0.00341796875	0.118279569892473	0.625698324022346	0.083798882681564	0.173184357541899	0.368715083798883	0	0.204301075268817	0.193548387096774	0.096774193548387	0.021505376344086	0.096774193548387	0.021505376344086	0.021505376344086	0.032258064516129	0.024922118380062	0.003115264797508	0.204301075268817	0.978494623655914	0.440860215053763	0.00830078125	0.802721088435374	3.63416938767527	1.36836525940022	0.10573476702509	0.008960573476703	0.021505376344086	0.033154121863799	0.094086021505376	0.195340501792115	0.111111111111111
id_507837	ru	media	ref	17.2921348314607	0.01819363222872	0.002599090318389	0.000649772579597	0.528089887640449	0.02247191011236	0.168539325842697	0.033707865168539	0.078651685393259	0.056179775280899	1.24719101123596	0.50561797752809	0.525666016894087	0.974698795180723	0.00909681611436	0.393258426966292	0.506976744186046	0.241860465116279	0.055813953488372	0.12093023255814	0.01123595505618	0.269662921348315	0.50561797752809	0.02247191011236	0.044943820224719	0.044943820224719	0.078651685393259	0.044943820224719	0.044943820224719	0.021276595744681	0.004255319148936	0.303370786516854	1.68539325842697	0.269662921348315	0.014294996751137	0.723684210526316	3.58852109428979	0.986145486088769	0.087078651685393	0.00561797752809	0.02434456928839	0.058052434456929	0.139513108614232	0.192883895131086	0.211610486891386
id_518289	ru	media	ref	29.219298245614	0.007505253677574	0	0	1.14912280701754	0	0.105263157894737	0.008771929824561	0.070175438596491	0.026315789473684	3.37719298245614	1.42982456140351	0.522665866106274	0.894196199280945	0.006904833383368	0.052631578947369	0.563176895306859	0.014440433212996	0.249097472924188	0.563176895306859	0	0.491228070175439	0.342105263157895	0.271929824561403	0.105263157894737	0.052631578947369	0.149122807017544	0.008771929824561	0.035087719298246	0.046382189239332	0.01113172541744	0.12280701754386	1.39473684210526	0.350877192982456	0.012909036325428	0.844221105527638	4.13328474463436	1.36076093969002	0.195628368306387	0	0.094355578488705	0.024200206398349	0.146491228070175	0.204529297098957	0.010233918128655
id_521316	ru	media	ref	24.3111111111111	0.010054844606947	0.007312614259598	0.002742230347349	0.666666666666667	0	0.066666666666667	0.044444444444445	0.088888888888889	0.022222222222222	3.06666666666667	1.04444444444444	0.56489945155393	0.967136150234742	0.009140767824497	0.266666666666667	0.461538461538462	0.153846153846154	0.173076923076923	0.346153846153846	0	0.133333333333333	0.288888888888889	0.088888888888889	0.066666666666667	0.066666666666667	0.044444444444445	0.066666666666667	0	0.031088082901554	0	0.133333333333333	1.44444444444444	0.266666666666667	0.010968921389397	0.904761904761905	4.19474333227314	1.29949889241403	0.222222222222222	0.033333333333333	0.048148148148148	0.018518518518519	0.027777777777778	0.172222222222222	0.188888888888889
id_508184	ru	media	ref	22.5574712643678	0.006114649681529	0.003057324840764	0.000764331210191	0.85632183908046	0.017241379310345	0.109195402298851	0.022988505747127	0.063218390804598	0.040229885057471	2.10344827586207	0.890804597701149	0.527643312101911	0.976426214049976	0.005605095541401	0.14367816091954	0.631016042780749	0.128342245989305	0.112299465240642	0.377005347593583	0.011494252873563	0.362068965517241	0.304597701149425	0.103448275862069	0.040229885057471	0.045977011494253	0.086206896551724	0.057471264367816	0.051724137931035	0.018552875695733	0.007421150278293	0.264367816091954	1.26436781609195	0.293103448275862	0.007388535031847	0.892744479495268	3.83183918045156	1.29881525467666	0.148097974822113	0.019636015325671	0.088752052545156	0.056855500821018	0.083333333333333	0.265818281335523	0.090380405035578
id_442664	ru	media	ref	22.8064516129032	0.007072135785007	0.005657708628006	0.001414427157001	0.645161290322581	0.032258064516129	0.096774193548387	0.064516129032258	0	0.032258064516129	2.06451612903226	0.451612903225806	0.463932107496464	0.956268221574344	0.005657708628006	0.161290322580645	0.714285714285714	0.125	0.053571428571429	0.214285714285714	0	0.225806451612903	0.612903225806452	0.096774193548387	0.096774193548387	0.129032258064516	0.161290322580645	0	0.032258064516129	0.008928571428571	0	0.354838709677419	1.32258064516129	0.290322580645161	0.012729844413013	0.898305084745763	3.87490064891443	1.3981383873237	0.037634408602151	0.032258064516129	0.032258064516129	0.102150537634409	0.112903225806452	0.290322580645161	0.06989247311828
id_485458	ru	media	ref	22.5714285714286	0.011392405063291	0.005063291139241	0	1.02857142857143	0.057142857142857	0.085714285714286	0	0.028571428571429	0	2.85714285714286	0.571428571428571	0.575949367088608	0.989130434782608	0.006329113924051	0.171428571428571	0.567164179104478	0.119402985074627	0.164179104477612	0.522388059701493	0	0.2	0.057142857142857	0.2	0.057142857142857	0	0	0.028571428571429	0.028571428571429	0.013071895424837	0.026143790849673	0.142857142857143	1.28571428571429	0.314285714285714	0.015189873417722	0.816666666666667	3.83184861409603	1.1695843267617	0.085714285714286	0.023809523809524	0	0.035714285714286	0.069047619047619	0.307619047619048	0.163809523809524
id_461646	ru	media	ref	22.0860215053763	0.012171372930867	0.006815968841285	0	0.795698924731183	0.032258064516129	0.193548387096774	0.010752688172043	0.10752688172043	0.064516129032258	2.29032258064516	0.408602150537634	0.555501460564752	0.990451388888889	0.012658227848101	0.21505376344086	0.579646017699115	0.132743362831858	0.128318584070796	0.420353982300885	0	0.268817204301075	0.365591397849462	0.129032258064516	0.139784946236559	0.064516129032258	0.086021505376344	0.075268817204301	0.075268817204301	0.047222222222222	0.013888888888889	0.290322580645161	1.47311827956989	0.236559139784946	0.019961051606621	0.8	3.75232899386084	1.24606758655383	0.17741935483871	0.008960573476703	0	0.055555555555556	0.121863799283154	0.25089605734767	0.094982078853047
id_513248	ru	media	ref	17.962962962963	0.024742268041237	0	0	0.481481481481482	0.111111111111111	0.074074074074074	0	0.037037037037037	0.037037037037037	1.55555555555556	0.62962962962963	0.542268041237113	0.996212121212121	0.010309278350516	0.037037037037037	0.666666666666667	0.254901960784314	0.03921568627451	0.215686274509804	0	0.148148148148148	0.666666666666667	0.074074074074074	0.111111111111111	0.037037037037037	0.222222222222222	0	0.037037037037037	0.025974025974026	0.038961038961039	0.333333333333333	1.48148148148148	0.296296296296296	0.016494845360825	0.82258064516129	3.38143049132026	1.17647998448178	0.197530864197531	0.04320987654321	0.037037037037037	0.046296296296296	0.061728395061728	0.197530864197531	0.12037037037037
id_504349	ru	media	ref	19.7115384615385	0.009756097560976	0.008780487804878	0.000975609756098	0.538461538461538	0	0.230769230769231	0	0.038461538461539	0.019230769230769	2.86538461538462	0.788461538461538	0.633170731707317	0.992354740061162	0.00390243902439	0.134615384615385	0.594594594594595	0.117117117117117	0.117117117117117	0.477477477477478	0	0.211538461538462	0.096153846153846	0	0.038461538461539	0	0.057692307692308	0.038461538461539	0.038461538461539	0.016483516483517	0.010989010989011	0.173076923076923	0.942307692307692	0.442307692307692	0.010731707317073	0.847058823529412	3.91696210332059	1.18843608079316	0.134615384615385	0.006410256410256	0.038461538461539	0.028846153846154	0.112179487179487	0.128205128205128	0.166666666666667
id_527944	ru	media	ref	18.7761194029851	0.027027027027027	0.003974562798092	0	0.82089552238806	0.074626865671642	0.104477611940299	0.044776119402985	0.044776119402985	0.104477611940299	1.80597014925373	0.955223880597015	0.52543720190779	0.986567164179104	0.005564387917329	0.08955223880597	0.633802816901409	0.176056338028169	0.154929577464789	0.133802816901408	0	0.149253731343284	0.194029850746269	0.029850746268657	0.059701492537314	0.059701492537314	0.044776119402985	0.059701492537314	0.044776119402985	0.009852216748768	0	0.149253731343284	1.07462686567164	0.388059701492537	0.008744038155803	0.791304347826087	3.530407445945	1.13791412759448	0.064676616915423	0.007462686567164	0.003731343283582	0.052238805970149	0.059701492537314	0.232587064676617	0.1318407960199
id_515897	ru	media	ref	34.9	0.005014326647564	0.000716332378223	0	1.325	0	0.15	0.025	0.05	0.05	5.875	1.6	0.519340974212034	0.83912037037037	0.001432664756447	0.1	0.329545454545454	0.011363636363636	0.227272727272727	1.05681818181818	0.025	0.625	0.175	0.075	0	0	0.075	0.05	0	0.007722007722008	0	0	1.7	0.35	0.010744985673353	0.805555555555556	5.1469589408863	1.22804500723561	0.18077380952381	0	0.102083333333333	0.00625	0.183333333333333	0.26922619047619	0.033333333333333
id_520649	ru	media	ref	25.1481481481481	0.014727540500736	0	0	0.851851851851852	0.037037037037037	0.222222222222222	0	0.037037037037037	0	2.85185185185185	0.555555555555556	0.559646539027982	0.979381443298969	0.004418262150221	0.148148148148148	0.60655737704918	0.065573770491803	0.213114754098361	0.40983606557377	0.037037037037037	0.481481481481482	0.185185185185185	0.074074074074074	0	0	0.037037037037037	0	0	0	0.029411764705882	0.037037037037037	1.48148148148148	0.259259259259259	0.010309278350516	0.8	4.25462902976346	1.14419957246957	0.222222222222222	0	0.018518518518519	0	0.200617283950617	0.246913580246914	0.052469135802469
id_451160	ru	media	ref	18.1129032258065	0.010685663401603	0.002671415850401	0	0.629032258064516	0.032258064516129	0.096774193548387	0.016129032258065	0.016129032258065	0.048387096774194	2.53225806451613	0.548387096774194	0.604630454140695	0.959039548022599	0.006233303650935	0.145161290322581	0.598130841121495	0.158878504672897	0.065420560747664	0.747663551401869	0.016129032258065	0.306451612903226	0.112903225806452	0.048387096774194	0.016129032258065	0.064516129032258	0.016129032258065	0.016129032258065	0.032258064516129	0.004608294930876	0.013824884792627	0.080645161290323	0.838709677419355	0.467741935483871	0.010685663401603	0.844444444444444	3.73894172296954	1.03524107716368	0.088709677419355	0.016129032258065	0.056451612903226	0.048387096774194	0.137096774193548	0.18010752688172	0.118279569892473
id_504347	ru	media	ref	18.7424242424242	0.008084074373484	0.003233629749394	0.000808407437348	0.484848484848485	0	0.090909090909091	0	0.045454545454546	0.075757575757576	2.3030303030303	0.5	0.527081649151172	0.935437589670014	0.003233629749394	0.227272727272727	0.568627450980392	0.058823529411765	0.137254901960784	0.411764705882353	0	0.090909090909091	0.318181818181818	0.090909090909091	0.03030303030303	0.045454545454546	0.015151515151515	0.045454545454546	0.03030303030303	0.054054054054054	0.018018018018018	0.166666666666667	0.848484848484848	0.484848484848485	0.021018593371059	0.815217391304348	3.50991925329915	1.1236299695536	0.113636363636364	0.007575757575758	0	0.053030303030303	0.075757575757576	0.083333333333333	0.060606060606061
id_476512	ru	media	ref	18.8277777777778	0.019769843611685	0.012393036293892	0.002360578341694	0.756906077348066	0.016574585635359	0.154696132596685	0.049723756906077	0.044198895027624	0.060773480662984	1.91160220994475	0.696132596685083	0.537326645028032	0.97588424437299	0.007966951903216	0.07182320441989	0.661064425770308	0.19327731092437	0.100840336134454	0.302521008403361	0	0.093922651933702	0.265193370165746	0.033149171270718	0.033149171270718	0.05524861878453	0.060773480662984	0.060773480662984	0.077348066298343	0.019748653500898	0.028725314183124	0.171270718232044	0.983425414364641	0.430939226519337	0.012983180879316	0.8	3.6215851393803	1.12920920534496	0.12329650092081	0.00828729281768	0.011049723756906	0.03084714548803	0.01841620626151	0.181491712707182	0.134898710865562
id_dash10_35	ru	media	ref	12.7142857142857	0.01685393258427	0.00561797752809	0	0.6	0.014285714285714	0.042857142857143	0	0.014285714285714	0.057142857142857	1.08571428571429	0.114285714285714	0.570786516853933	1	0.010112359550562	0.171428571428571	0.660714285714286	0.178571428571429	0.035714285714286	0.116071428571429	0	0.071428571428572	0.128571428571429	0.085714285714286	0.014285714285714	0	0	0.014285714285714	0.014285714285714	0.082706766917293	0.007518796992481	0.128571428571429	0.628571428571429	0.542857142857143	0.010112359550562	0.795698924731183	3.29946977042565	0.89680466242441	0.035714285714286	0	0	0.007142857142857	0.035714285714286	0.1	0.135714285714286
