afile	alang	aregister	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
en_282	en	media	source	27.939393939393938	0.02386117136659436	0.009761388286334056	0.0	0.5757575757575758	0.06060606060606061	0.2727272727272727	0.0	0.0	0.3939393939393939	1.7575757575757576	2.3333333333333335	0.42733188720173537	0.9899497487437185	0.008676789587852495	0.06060606060606061	0.6571428571428571	0.09523809523809523	0.047619047619047616	0.05714285714285714	0.12121212121212122	0.3939393939393939	0.42424242424242425	0.0	0.15151515151515152	0.0	0.06060606060606061	0.06060606060606061	0.12121212121212122	0.02857142857142857	0.0380952380952381	0.06060606060606061	1.878787878787879	0.24242424242424243	0.006507592190889371	0.7252747252747253	3.6439370894339675	1.6368529789985065	0.1542929292929293	0.1068181818181818	0.1712121212121212	0.06136363636363636	0.10202020202020201	0.08181818181818182	0.14065656565656565
en_Alex_Ovechkin	en	media	source	29.6	0.06808731808731809	0.002079002079002079	0.002079002079002079	0.8153846153846154	0.09230769230769231	0.3230769230769231	0.015384615384615385	0.0	0.6307692307692307	1.2615384615384615	2.246153846153846	0.3705821205821206	0.9609164420485176	0.008316008316008316	0.27692307692307694	0.8461538461538461	0.11965811965811966	0.03418803418803419	0.042735042735042736	0.015384615384615385	0.06153846153846154	0.46153846153846156	0.046153846153846156	0.09230769230769231	0.046153846153846156	0.2153846153846154	0.015384615384615385	0.15384615384615385	0.017857142857142856	0.017857142857142856	0.046153846153846156	1.8461538461538463	0.2	0.015592515592515593	0.5083056478405316	3.3118383420568267	1.558882095236152	0.08076923076923077	0.21142669296515448	0.022636423405654176	0.23583168967784354	0.020927021696252466	0.08794871794871795	0.17122945430637737
en_Trumponomics_Triumphant	en	media	source	25.897435897435898	0.033663366336633666	0.0	0.0019801980198019802	0.7948717948717948	0.07692307692307693	0.20512820512820512	0.0	0.0	0.41025641025641024	1.3076923076923077	0.5897435897435898	0.4405940594059406	0.9309623430962343	0.009900990099009901	0.28205128205128205	0.8770491803278688	0.08196721311475409	0.01639344262295082	0.13114754098360656	0.0	0.07692307692307693	0.7948717948717948	0.1282051282051282	0.07692307692307693	0.1282051282051282	0.15384615384615385	0.1282051282051282	0.02564102564102564	0.088	0.04	0.20512820512820512	1.641025641025641	0.3333333333333333	0.00891089108910891	0.6911764705882353	3.541118066949532	1.666159994849054	0.07417582417582418	0.3210622710622711	0.01225071225071225	0.10952380952380952	0.01225071225071225	0.03083028083028083	0.10657305657305659
en_469	en	media	source	27.0	0.03306878306878307	0.0	0.006613756613756613	0.7142857142857143	0.21428571428571427	0.32142857142857145	0.0	0.0	0.5	1.7142857142857142	0.6071428571428571	0.43915343915343913	0.9764705882352941	0.006613756613756613	0.35714285714285715	0.7848101265822784	0.08860759493670886	0.06329113924050633	0.10126582278481013	0.0	0.07142857142857142	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.0	0.10714285714285714	0.0	0.10714285714285714	0.125	0.03125	0.07142857142857142	1.8571428571428572	0.2857142857142857	0.005291005291005291	0.6067415730337079	3.7189799466744127	1.6386902180667384	0.15476190476190474	0.19345238095238096	0.013095238095238096	0.14226190476190476	0.013095238095238096	0.044047619047619044	0.18928571428571428
en_509	en	media	source	28.69047619047619	0.04896265560165975	0.0016597510373443983	0.0016597510373443983	1.2857142857142858	0.14285714285714285	0.16666666666666666	0.0	0.0	0.35714285714285715	1.3571428571428572	1.1666666666666667	0.4190871369294606	0.9546313799621928	0.008298755186721992	0.23809523809523808	0.8174603174603174	0.12698412698412698	0.023809523809523808	0.07142857142857142	0.0	0.07142857142857142	0.5714285714285714	0.09523809523809523	0.11904761904761904	0.09523809523809523	0.09523809523809523	0.047619047619047616	0.09523809523809523	0.10294117647058823	0.007352941176470588	0.023809523809523808	1.3095238095238095	0.30952380952380953	0.009128630705394191	0.58125	3.2651098047407525	1.6324352081753057	0.037698412698412696	0.1768707482993197	0.021258503401360544	0.34098639455782315	0.017290249433106572	0.033163265306122444	0.1822562358276644
en_365	en	media	source	26.405405405405407	0.021494370522006142	0.0010235414534288639	0.0010235414534288639	0.8918918918918919	0.10810810810810811	0.1891891891891892	0.0	0.0	0.4594594594594595	1.4864864864864864	0.5675675675675675	0.4247697031729785	0.9834123222748815	0.015353121801432957	0.24324324324324326	0.865979381443299	0.10309278350515463	0.041237113402061855	0.061855670103092786	0.0	0.05405405405405406	0.5135135135135135	0.10810810810810811	0.10810810810810811	0.02702702702702703	0.13513513513513514	0.02702702702702703	0.13513513513513514	0.04580152671755725	0.03816793893129771	0.21621621621621623	1.5675675675675675	0.32432432432432434	0.007164790174002047	0.7478991596638656	3.455345942673999	1.5953814161298434	0.13063063063063063	0.1990990990990991	0.04594594594594594	0.1045045045045045	0.04054054054054054	0.12252252252252252	0.11351351351351352
en_146	en	media	source	21.847457627118644	0.02560124127230411	0.0	0.0069821567106283944	0.7627118644067796	0.0	0.13559322033898305	0.0	0.01694915254237288	0.4576271186440678	1.6271186440677967	1.1355932203389831	0.42746314972847166	0.9839285714285714	0.0023273855702094647	0.288135593220339	0.6666666666666666	0.17424242424242425	0.12878787878787878	0.11363636363636363	0.03389830508474576	0.11864406779661017	0.3050847457627119	0.0847457627118644	0.01694915254237288	0.01694915254237288	0.06779661016949153	0.05084745762711865	0.0847457627118644	0.018518518518518517	0.030864197530864196	0.23728813559322035	1.2372881355932204	0.3728813559322034	0.010861132660977503	0.6946564885496184	3.2956003435139833	1.430250491098565	0.2457627118644068	0.2314366424535916	0.05387409200968523	0.03450363196125908	0.028450363196125903	0.05044390637610976	0.06739305891848264
en_136	en	media	source	29.852941176470587	0.03251231527093596	0.003940886699507389	0.0009852216748768472	1.088235294117647	0.08823529411764706	0.3235294117647059	0.0	0.0	0.5	1.6176470588235294	0.9411764705882353	0.4019704433497537	0.9577464788732394	0.006896551724137931	0.35294117647058826	0.7378640776699029	0.13592233009708737	0.038834951456310676	0.1941747572815534	0.029411764705882353	0.058823529411764705	0.4411764705882353	0.0	0.11764705882352941	0.058823529411764705	0.029411764705882353	0.08823529411764706	0.17647058823529413	0.0380952380952381	0.02857142857142857	0.14705882352941177	1.6285714285714286	0.22857142857142856	0.006896551724137931	0.6416666666666667	3.7512842106811526	1.8208155074756978	0.12142857142857143	0.30795918367346936	0.03122448979591837	0.07741496598639455	0.024081632653061225	0.051904761904761905	0.2145578231292517
en_11	en	media	source	21.235955056179776	0.01904761904761905	0.004232804232804233	0.0015873015873015873	0.9101123595505618	0.06741573033707865	0.19101123595505617	0.011235955056179775	0.0	0.3707865168539326	1.550561797752809	1.3146067415730338	0.44603174603174606	0.9756944444444444	0.010582010582010581	0.16853932584269662	0.6555023923444976	0.16267942583732056	0.09569377990430622	0.17703349282296652	0.0	0.07865168539325842	0.4606741573033708	0.02247191011235955	0.10112359550561797	0.0	0.0898876404494382	0.0	0.06741573033707865	0.05952380952380952	0.0	0.12359550561797752	1.550561797752809	0.34831460674157305	0.009523809523809525	0.7848101265822784	3.1121057466708577	1.5004183591215445	0.18670411985018728	0.1604868913857678	0.030337078651685397	0.03089887640449438	0.02659176029962547	0.045505617977528084	0.1936329588014981
en_247	en	media	source	25.03174603174603	0.019657577679137603	0.0	0.0006341154090044388	0.6666666666666666	0.06349206349206349	0.4603174603174603	0.0	0.031746031746031744	0.4444444444444444	1.5396825396825398	1.1111111111111112	0.43373493975903615	0.957983193277311	0.011414077362079899	0.36507936507936506	0.8043478260869565	0.10326086956521739	0.059782608695652176	0.14130434782608695	0.015873015873015872	0.2698412698412698	0.5714285714285714	0.1746031746031746	0.20634920634920634	0.015873015873015872	0.1111111111111111	0.07936507936507936	0.07936507936507936	0.0912863070539419	0.012448132780082987	0.2698412698412698	1.8095238095238095	0.19047619047619047	0.01077996195307546	0.6994818652849741	3.4710619807514154	1.603346478858658	0.14499244142101284	0.2849584278155706	0.07237339380196522	0.10256991685563115	0.05015117157974301	0.06099773242630386	0.1252267573696145
en_524	en	media	source	27.175	0.03679852805887764	0.0	0.007359705611775529	0.875	0.125	0.425	0.0	0.0	0.575	1.625	0.475	0.43514259429622815	0.967280163599182	0.015639374425023	0.55	0.990990990990991	0.14414414414414414	0.036036036036036036	0.12612612612612611	0.0	0.175	0.825	0.1	0.15	0.175	0.1	0.15	0.175	0.06707317073170732	0.03048780487804878	0.15	1.875	0.15	0.011039558417663294	0.5899280575539568	3.502296286716077	1.6442801526804107	0.13	0.27	0.029166666666666664	0.2058333333333333	0.02708333333333333	0.041249999999999995	0.12166666666666666
ru_Ryan_Zinke_Naval_blockade_is_an_option_for_dealing_with_Russia	ru	media	pro	37.90909090909091	0.04316546762589928	0.007194244604316547	0.0	0.7272727272727273	0.09090909090909091	0.2727272727272727	0.09090909090909091	0.0	0.09090909090909091	2.090909090909091	1.7272727272727273	0.38609112709832133	0.9640718562874252	0.002398081534772182	0.18181818181818182	0.6346153846153846	0.2692307692307692	0.07692307692307693	0.11538461538461539	0.0	0.18181818181818182	1.5454545454545454	0.0	0.0	0.2727272727272727	0.0	0.18181818181818182	0.0	0.0	0.02702702702702703	0.18181818181818182	3.1818181818181817	0.0	0.009592326139088728	0.64	3.349758508568271	0.956716278692344	0.06818181818181818	0.06313131313131314	0.022727272727272728	0.2702020202020202	0.0101010101010101	0.3939393939393939	0.1717171717171717
ru_401	ru	media	pro	36.07142857142857	0.04257425742574258	0.011881188118811881	0.005940594059405941	1.1428571428571428	0.14285714285714285	0.2857142857142857	0.10714285714285714	0.25	0.17857142857142858	1.8928571428571428	1.5	0.402970297029703	0.9667458432304038	0.005940594059405941	0.2857142857142857	0.6461538461538462	0.2	0.08461538461538462	0.1076923076923077	0.0	0.14285714285714285	1.2142857142857142	0.25	0.0	0.14285714285714285	0.21428571428571427	0.14285714285714285	0.10714285714285714	0.05555555555555555	0.0	0.6785714285714286	3.357142857142857	0.07142857142857142	0.01782178217821782	0.5294117647058824	4.368776070307041	1.646518557368084	0.06597222222222222	0.02628968253968254	0.0	0.15873015873015875	0.03125	0.30406746031746035	0.23511904761904762
ru_443	ru	media	pro	33.833333333333336	0.02807881773399015	0.010344827586206896	0.0019704433497536944	0.8166666666666667	0.16666666666666666	0.2	0.016666666666666666	0.13333333333333333	0.08333333333333333	2.55	1.05	0.483743842364532	0.9703557312252964	0.005911330049261084	0.25	0.688	0.184	0.056	0.172	0.0	0.16666666666666666	1.2166666666666666	0.2	0.23333333333333334	0.1	0.1	0.16666666666666666	0.1	0.07540983606557378	0.013114754098360656	0.4	2.9	0.1	0.014778325123152709	0.7092511013215859	4.4119426213844735	1.3680630406739591	0.15035714285714283	0.007936507936507936	0.004166666666666667	0.11924603174603175	0.020833333333333332	0.3379365079365079	0.17619047619047618
ru_528	ru	media	pro	31.772727272727273	0.027181688125894134	0.008583690987124463	0.002145922746781116	1.0681818181818181	0.09090909090909091	0.4090909090909091	0.1590909090909091	0.1590909090909091	0.09090909090909091	2.25	1.1818181818181819	0.47567954220314734	0.9679767103347889	0.008583690987124463	0.20454545454545456	0.7311827956989247	0.14516129032258066	0.08064516129032258	0.0913978494623656	0.0	0.09090909090909091	0.7045454545454546	0.13636363636363635	0.09090909090909091	0.18181818181818182	0.0	0.20454545454545456	0.11363636363636363	0.06132075471698113	0.0	0.4772727272727273	2.727272727272727	0.045454545454545456	0.013590844062947067	0.6646341463414634	4.152727957237545	1.3330774479791838	0.12765151515151515	0.013257575757575756	0.022727272727272728	0.08371212121212121	0.018939393939393936	0.4231060606060606	0.1742424242424242
ru_Russias_Army	ru	media	pro	33.6	0.011904761904761904	0.003968253968253968	0.0	1.2	0.0	0.06666666666666667	0.0	0.26666666666666666	0.06666666666666667	3.7333333333333334	1.0	0.44841269841269843	0.9377593360995851	0.00992063492063492	0.26666666666666666	0.717391304347826	0.15217391304347827	0.043478260869565216	0.45652173913043476	0.0	0.26666666666666666	1.0	0.26666666666666666	0.26666666666666666	0.2	0.2	0.13333333333333333	0.13333333333333333	0.011764705882352941	0.0	0.2	2.2	0.13333333333333333	0.015873015873015872	0.8367346938775511	3.2619318466888796	1.1875249947521211	0.2712962962962963	0.041666666666666664	0.049074074074074076	0.02222222222222222	0.007407407407407407	0.22962962962962966	0.11203703703703703
ru_81	ru	media	pro	55.857142857142854	0.02557544757033248	0.005115089514066497	0.0	1.5714285714285714	0.2857142857142857	0.2857142857142857	0.0	0.14285714285714285	0.14285714285714285	5.571428571428571	2.857142857142857	0.4322250639386189	0.9285714285714286	0.010230179028132993	0.42857142857142855	0.5714285714285714	0.05714285714285714	0.14285714285714285	0.2	0.0	1.1428571428571428	1.7142857142857142	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.14285714285714285	0.0	0.0	0.0	0.2857142857142857	3.857142857142857	0.0	0.017902813299232736	0.6774193548387096	4.5628659382610115	1.3910518052232952	0.0642857142857143	0.0	0.0642857142857143	0.10510204081632654	0.2285714285714286	0.4969387755102041	0.04081632653061224
ru_168	ru	media	pro	31.1875	0.023189235614085313	0.007729745204695104	0.000286286859433152	0.8571428571428571	0.13392857142857142	0.2857142857142857	0.07142857142857142	0.11607142857142858	0.08928571428571429	2.625	1.4821428571428572	0.5055825937589464	0.9603045133224578	0.005153163469796736	0.14285714285714285	0.6296296296296297	0.13333333333333333	0.18024691358024691	0.26666666666666666	0.0	0.17857142857142858	0.7410714285714286	0.044642857142857144	0.10714285714285714	0.08035714285714286	0.09821428571428571	0.05357142857142857	0.03571428571428571	0.029885057471264367	0.006896551724137931	0.19642857142857142	2.2142857142857144	0.23214285714285715	0.019181219582021184	0.7524752475247525	3.9564180283504706	1.339092190962693	0.2744260204081633	0.0017857142857142859	0.01875	0.10176445578231293	0.05491071428571429	0.17876275510204082	0.14638605442176872
ru_540	ru	media	pro	41.46153846153846	0.00927643784786642	0.0037105751391465678	0.0055658627087198514	1.1538461538461537	0.0	0.46153846153846156	0.15384615384615385	0.3076923076923077	0.3076923076923077	3.923076923076923	1.4615384615384615	0.5157699443413729	0.9893238434163701	0.0018552875695732839	0.23076923076923078	0.7	0.25	0.1	0.21666666666666667	0.0	0.3076923076923077	1.2307692307692308	0.23076923076923078	0.3076923076923077	0.0	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.02631578947368421	0.013157894736842105	0.6923076923076923	3.230769230769231	0.15384615384615385	0.0074211502782931356	0.7843137254901961	5.1446369670501335	1.5635857073324408	0.13919413919413917	0.22124542124542124	0.038461538461538464	0.04945054945054945	0.007692307692307693	0.25347985347985347	0.13663003663003664
ru_60	ru	media	pro	26.285714285714285	0.013043478260869565	0.005434782608695652	0.0010869565217391304	1.2	0.02857142857142857	0.05714285714285714	0.0	0.08571428571428572	0.05714285714285714	2.8	1.2857142857142858	0.532608695652174	0.9760956175298805	0.007608695652173913	0.2	0.6792452830188679	0.16981132075471697	0.0660377358490566	0.18867924528301888	0.0	0.02857142857142857	0.4857142857142857	0.2	0.08571428571428572	0.0	0.11428571428571428	0.05714285714285714	0.14285714285714285	0.006578947368421052	0.013157894736842105	0.2	1.3428571428571427	0.42857142857142855	0.015217391304347827	0.8666666666666667	3.7475481485026982	1.4417252917694494	0.0880952380952381	0.007142857142857143	0.014285714285714285	0.10714285714285714	0.0	0.11428571428571428	0.24047619047619045
ru_324	ru	media	pro	27.517241379310345	0.042606516290726815	0.0012531328320802004	0.002506265664160401	0.9655172413793104	0.0	0.27586206896551724	0.10344827586206896	0.034482758620689655	0.20689655172413793	1.3793103448275863	1.206896551724138	0.45864661654135336	0.976	0.008771929824561403	0.4482758620689655	0.6132075471698113	0.1320754716981132	0.12264150943396226	0.19811320754716982	0.0	0.4827586206896552	1.0689655172413792	0.10344827586206896	0.10344827586206896	0.10344827586206896	0.1724137931034483	0.27586206896551724	0.06896551724137931	0.04081632653061224	0.030612244897959183	0.27586206896551724	2.4482758620689653	0.06896551724137931	0.017543859649122806	0.5783132530120482	3.9079551031528426	1.4942732193115125	0.22068965517241382	0.0	0.07873563218390804	0.12413793103448276	0.028160919540229885	0.2379310344827586	0.10344827586206896
ru_243	ru	media	pro	23.25925925925926	0.022292993630573247	0.007961783439490446	0.0015923566878980893	0.7777777777777778	0.037037037037037035	0.2222222222222222	0.0	0.2222222222222222	0.037037037037037035	1.2222222222222223	0.9259259259259259	0.4840764331210191	0.9650793650793651	0.020700636942675158	0.14814814814814814	0.6933333333333334	0.12	0.06666666666666667	0.17333333333333334	0.0	0.37037037037037035	0.8888888888888888	0.18518518518518517	0.14814814814814814	0.1111111111111111	0.07407407407407407	0.14814814814814814	0.1111111111111111	0.12903225806451613	0.0	0.18518518518518517	2.074074074074074	0.18518518518518517	0.014331210191082803	0.6268656716417911	3.701940838867097	1.3987264406116924	0.08024691358024691	0.009259259259259259	0.012345679012345678	0.12037037037037036	0.08333333333333333	0.37962962962962965	0.12962962962962962
ref_21_ted100	ru	ted	ref	33.05	0.02168431669188099	0.002017145738779627	0.0010085728693898135	1.1666666666666667	0.3333333333333333	0.38333333333333336	0.016666666666666666	0.21666666666666667	0.13333333333333333	2.466666666666667	0.8166666666666667	0.4987392839132627	0.9098436062557498	0.018154311649016642	0.35	0.714859437751004	0.13253012048192772	0.03614457831325301	0.06827309236947791	0.0	0.2833333333333333	1.0666666666666667	0.2833333333333333	0.0	0.26666666666666666	0.25	0.08333333333333333	0.05	0.03142857142857143	0.0	0.21666666666666667	2.6	0.15	0.0226928895612708	0.7322175732217573	4.111225462985089	1.356564620732676	0.11083333333333334	0.016666666666666666	0.0	0.0785185185185185	0.1303703703703704	0.2878703703703704	0.17574074074074073
ref_26_ted100	ru	ted	ref	34.85454545454545	0.020865936358894107	0.003129890453834116	0.003129890453834116	1.3272727272727274	0.10909090909090909	0.6909090909090909	0.07272727272727272	0.4	0.2545454545454545	2.3636363636363638	1.3818181818181818	0.42357850808555036	0.9175141242937853	0.02138758476786646	0.34545454545454546	0.7222222222222222	0.14814814814814814	0.027777777777777776	0.1388888888888889	0.0	0.38181818181818183	1.0	0.23636363636363636	0.09090909090909091	0.2909090909090909	0.21818181818181817	0.12727272727272726	0.12727272727272726	0.01	0.013333333333333334	0.32727272727272727	3.090909090909091	0.07272727272727272	0.03025560772039645	0.5902439024390244	4.399557350932754	1.6537178981892935	0.1798989898989899	0.04373737373737374	0.028282828282828285	0.02949494949494949	0.1111111111111111	0.32898989898989894	0.1875757575757576
